PSNR,SSIM,MSELoss,L1Loss,LPIPS,DISTS,datasplit,cell_line,seeding_density,platemap_file,run_name,run_id,params.gen_optim_lr,params.disc_optim_beta1,params.disc_n_filters,params.disc_optim_beta0,params.disc_depth,params.gen_depth,params.gen_optim_beta0,params.disc_optim_weight_decay,params.gen_optim_weight_decay,params.gp_loss_weight,params.gen_optim_beta1,params.gen_update_freq,params.confluence,params.channel_name
36.40848159790039,0.8959921002388,0.0002286398084834218,0.004885575734078884,0.03689036890864372,0.11980992555618286,evaluation,CHP212,2000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigRNA,60b4d245d0d342ccb4f4d6cc8814c558,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigRNA
27.707744598388672,0.4805169701576233,0.0016952180303633213,0.019633647054433823,0.11126966029405594,0.2356662154197693,evaluation,CHP212,2000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigRNA,60b4d245d0d342ccb4f4d6cc8814c558,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigRNA
36.66530227661133,0.894154965877533,0.00021551104146055877,0.00633646734058857,0.05931929871439934,0.187904953956604,evaluation,CHP212,2000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigRNA,60b4d245d0d342ccb4f4d6cc8814c558,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigRNA
28.042203903198242,0.7012895345687866,0.001569565967656672,0.01783156581223011,0.1091298758983612,0.21026116609573364,evaluation,CHP212,2000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigRNA,60b4d245d0d342ccb4f4d6cc8814c558,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigRNA
25.75454330444336,0.8265701532363892,0.002657944103702903,0.027954911813139915,0.19129927456378937,0.21378976106643677,evaluation,CHP212,2000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigRNA,60b4d245d0d342ccb4f4d6cc8814c558,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigRNA
34.87422561645508,0.7774689197540283,0.00032551996991969645,0.009658986702561378,0.07535864412784576,0.19204741716384888,evaluation,CHP212,2000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigRNA,60b4d245d0d342ccb4f4d6cc8814c558,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigRNA
32.53212356567383,0.5790804028511047,0.0005581971490755677,0.01204480230808258,0.07652722299098969,0.2613789439201355,evaluation,CHP212,2000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigRNA,60b4d245d0d342ccb4f4d6cc8814c558,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigRNA
27.64736557006836,0.7628453373908997,0.001718949992209673,0.023598063737154007,0.1499500274658203,0.21729278564453125,evaluation,CHP212,2000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigRNA,60b4d245d0d342ccb4f4d6cc8814c558,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigRNA
28.75385284423828,0.8497264981269836,0.0013323387829586864,0.019696176052093506,0.11259715259075165,0.20136773586273193,evaluation,CHP212,2000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigRNA,60b4d245d0d342ccb4f4d6cc8814c558,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigRNA
32.2219123840332,0.9166029691696167,0.0005995272658765316,0.009453922510147095,0.07173825800418854,0.14594054222106934,evaluation,CHP212,2000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigRNA,60b4d245d0d342ccb4f4d6cc8814c558,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigRNA
42.29121780395508,0.9307811260223389,5.900357791688293e-05,0.0040847789496183395,0.030070729553699493,0.11133211851119995,evaluation,CHP212,2000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigRNA,60b4d245d0d342ccb4f4d6cc8814c558,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigRNA
32.525333404541016,0.7773007750511169,0.0005590705550275743,0.006804212927818298,0.041678182780742645,0.1586289405822754,evaluation,CHP212,2000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigRNA,60b4d245d0d342ccb4f4d6cc8814c558,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigRNA
33.04176712036133,0.8898811936378479,0.0004963904502801597,0.007040508557111025,0.036315951496362686,0.13856232166290283,evaluation,CHP212,2000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigRNA,60b4d245d0d342ccb4f4d6cc8814c558,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigRNA
35.461761474609375,0.8637009263038635,0.00028433086117729545,0.005030430853366852,0.051216475665569305,0.11781370639801025,evaluation,CHP212,2000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigRNA,60b4d245d0d342ccb4f4d6cc8814c558,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigRNA
36.499603271484375,0.8944026231765747,0.00022389262448996305,0.004968401975929737,0.044978488236665726,0.13017678260803223,evaluation,CHP212,2000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigRNA,60b4d245d0d342ccb4f4d6cc8814c558,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigRNA
29.45197868347168,0.834137499332428,0.0011344936210662127,0.01220087893307209,0.10104256868362427,0.16230344772338867,evaluation,CHP212,2000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigRNA,60b4d245d0d342ccb4f4d6cc8814c558,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigRNA
30.7699031829834,0.7277016639709473,0.0008375480538234115,0.009657897055149078,0.06205720081925392,0.18121337890625,evaluation,CHP212,2000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigRNA,60b4d245d0d342ccb4f4d6cc8814c558,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigRNA
34.321990966796875,0.828871488571167,0.00036965872277505696,0.0063217682763934135,0.03969378024339676,0.14346390962600708,evaluation,CHP212,2000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigRNA,60b4d245d0d342ccb4f4d6cc8814c558,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigRNA
28.164649963378906,0.8659706711769104,0.001525931991636753,0.014580680057406425,0.10084737837314606,0.14995747804641724,evaluation,CHP212,2000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigRNA,60b4d245d0d342ccb4f4d6cc8814c558,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigRNA
26.925254821777344,0.799641489982605,0.0020298995077610016,0.0203973650932312,0.16181793808937073,0.18590527772903442,evaluation,CHP212,2000,Assay_Plate1_platemap,wGAN_gp_prototype_train_high_confluence_OrigRNA,60b4d245d0d342ccb4f4d6cc8814c558,0.0002,0.9,64,0.0,4,4,0.0,0.001,0,10.0,0.9,5,high,OrigRNA
