PSNR,SSIM,MSELoss,L1Loss,LPIPS,DISTS,datasplit,cell_line,seeding_density,platemap_file,run_name,run_id,params.beta0,params.depth,params.beta1,params.epochs,params.channel_name,params.patience,params.batch_size,params.patch_size,params.lr
39.37128448486328,0.9328270554542542,0.0001155770878540352,0.005017031915485859,0.03460286557674408,0.12988412380218506,evaluation,CHP212,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigRNA,473d5682a57f4f809f5a865402eb592b,0.5353649663793699,4,0.983729923826148,1000,OrigRNA,8,16,256,0.00033644987497421396
40.583168029785156,0.9241268634796143,8.743454236537218e-05,0.003568796906620264,0.025533750653266907,0.08968615531921387,evaluation,CHP212,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigRNA,473d5682a57f4f809f5a865402eb592b,0.5353649663793699,4,0.983729923826148,1000,OrigRNA,8,16,256,0.00033644987497421396
45.08008575439453,0.9619746208190918,3.10449831886217e-05,0.0028277370147407055,0.020400840789079666,0.10472166538238525,evaluation,CHP212,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigRNA,473d5682a57f4f809f5a865402eb592b,0.5353649663793699,4,0.983729923826148,1000,OrigRNA,8,16,256,0.00033644987497421396
39.382625579833984,0.9273286461830139,0.00011527560855029151,0.005687505006790161,0.03561734780669212,0.15500277280807495,evaluation,CHP212,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigRNA,473d5682a57f4f809f5a865402eb592b,0.5353649663793699,4,0.983729923826148,1000,OrigRNA,8,16,256,0.00033644987497421396
42.16393280029297,0.9182970523834229,6.0758411564165726e-05,0.004201438277959824,0.03495452553033829,0.11505770683288574,evaluation,CHP212,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigRNA,473d5682a57f4f809f5a865402eb592b,0.5353649663793699,4,0.983729923826148,1000,OrigRNA,8,16,256,0.00033644987497421396
34.620548248291016,0.7889788150787354,0.00034510018303990364,0.007021072320640087,0.06676577031612396,0.18272322416305542,evaluation,CHP212,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigRNA,473d5682a57f4f809f5a865402eb592b,0.5353649663793699,4,0.983729923826148,1000,OrigRNA,8,16,256,0.00033644987497421396
33.95915222167969,0.8618926405906677,0.00040186915430240333,0.006585393100976944,0.029037609696388245,0.13860583305358887,evaluation,CHP212,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigRNA,473d5682a57f4f809f5a865402eb592b,0.5353649663793699,4,0.983729923826148,1000,OrigRNA,8,16,256,0.00033644987497421396
42.24159240722656,0.9529352188110352,5.9681649872800335e-05,0.0032724314369261265,0.02074466459453106,0.09947919845581055,evaluation,CHP212,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigRNA,473d5682a57f4f809f5a865402eb592b,0.5353649663793699,4,0.983729923826148,1000,OrigRNA,8,16,256,0.00033644987497421396
40.392433166503906,0.9302071928977966,9.136014705291018e-05,0.0038434937596321106,0.030023876577615738,0.1465541124343872,evaluation,CHP212,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigRNA,473d5682a57f4f809f5a865402eb592b,0.5353649663793699,4,0.983729923826148,1000,OrigRNA,8,16,256,0.00033644987497421396
38.60432052612305,0.8507703542709351,0.00013790110824629664,0.006167810410261154,0.03663007915019989,0.12795478105545044,evaluation,CHP212,1000,Assay_Plate1_platemap,FNet_train_high_confluence_OrigRNA,473d5682a57f4f809f5a865402eb592b,0.5353649663793699,4,0.983729923826148,1000,OrigRNA,8,16,256,0.00033644987497421396
